,explicit,href,id,name,popularity,date_added,album_name,album_art,album_release_date,artist_names,genres,genre
14,False,https://api.spotify.com/v1/tracks/0Z26mbSHJ1dkUu7g9DDgif,0Z26mbSHJ1dkUu7g9DDgif,Trigger,67,2019-10-26T03:39:05Z,Trigger,https://i.scdn.co/image/ab67616d0000b2738c639ee98d8019336de10bfd,2019-10-24,"Major Lazer, Khalid, Death Stranding: Timefall, Diplo","['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",pop
15,True,https://api.spotify.com/v1/tracks/5qEzURrIp2mJbfgBXNnQeD,5qEzURrIp2mJbfgBXNnQeD,Pops,47,2019-10-24T14:13:01Z,Pops,https://i.scdn.co/image/ab67616d0000b2732fec021ac6765e208d60c022,2018-06-08,THEY.,"['alternative r&b', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap soul', 'underground hip hop']",pop
16,True,https://api.spotify.com/v1/tracks/0OgGn1ofaj55l2PcihQQGV,0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,68,2019-10-23T18:56:24Z,Drew Barrymore,https://i.scdn.co/image/ab67616d0000b2733390cb0fc677f87704d246f3,2017-12-01,Bryce Vine,"['electropop', 'pop', 'pop rap']",pop
17,True,https://api.spotify.com/v1/tracks/0xNDvMqlGkOLEH66Z45FCL,0xNDvMqlGkOLEH66Z45FCL,Greet Her,62,2019-10-23T18:43:43Z,Northsbest (Extended),https://i.scdn.co/image/ab67616d0000b273db953460d6de87c6d6788cb5,2018-10-19,Lil Mosey,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",rap
18,True,https://api.spotify.com/v1/tracks/29ZZAShKhwRUuKULSNtxX6,29ZZAShKhwRUuKULSNtxX6,Switch,63,2019-10-23T18:36:50Z,East Atlanta Love Letter,https://i.scdn.co/image/ab67616d0000b273e1530b42603367fdb2208d88,2018-09-14,6LACK,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",pop rap
19,True,https://api.spotify.com/v1/tracks/0jqBo5RYn008f4ZY8kPewW,0jqBo5RYn008f4ZY8kPewW,Indica Badu,62,2019-10-16T15:24:42Z,Bobby Tarantino II,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc,2018-03-09,"Logic, Wiz Khalifa","['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",pop rap
0,False,https://api.spotify.com/v1/tracks/1abFkY2jm6KDFMZ7RD9YJh,1abFkY2jm6KDFMZ7RD9YJh,Painkiller,63,2019-10-15T18:44:53Z,Painkiller,https://i.scdn.co/image/ab67616d0000b2730e26c7072c6dc90b0120e0a4,2019-04-30,Ruel,"['alt z', 'australian alternative pop', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",pop
1,False,https://api.spotify.com/v1/tracks/6FFwt1ea9hJ4MfMQLywahm,6FFwt1ea9hJ4MfMQLywahm,Anthem For The Underdog,59,2019-10-14T17:30:57Z,Anthem For The Underdog (Bonus Track Version),https://i.scdn.co/image/ab67616d0000b27370c52aceda2f28c0a5a4b99d,2007-01-01,12 Stones,"['alternative metal', 'christian alternative rock', 'christian hard rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock']",alternative metal
2,True,https://api.spotify.com/v1/tracks/1xU2QZ40MY4Ex2pfczZa9U,1xU2QZ40MY4Ex2pfczZa9U,Stack It Up (feat. A Boogie Wit da Hoodie),62,2019-10-10T11:52:51Z,Stack It Up (feat. A Boogie Wit da Hoodie),https://i.scdn.co/image/ab67616d0000b273e4b7e6c24047f373a027c708,2019-09-18,"Liam Payne, A Boogie Wit da Hoodie","['dance pop', 'pop', 'post-teen pop', 'social media pop']",pop
3,False,https://api.spotify.com/v1/tracks/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,Bruises,82,2019-10-07T18:41:37Z,Divinely Uninspired To A Hellish Extent,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,2019-05-17,Lewis Capaldi,"['pop', 'uk pop']",pop
4,True,https://api.spotify.com/v1/tracks/0W5oXFrxZNBTIS1eMW9Ofz,0W5oXFrxZNBTIS1eMW9Ofz,Saturday Nights REMIX,57,2019-10-04T01:27:20Z,Saturday Nights REMIX,https://i.scdn.co/image/ab67616d0000b273c0263605a6e068d04557b177,2019-01-11,"Khalid, Kane Brown",['pop'],pop
5,False,https://api.spotify.com/v1/tracks/6VwJchlkgjGbjU1SMyvwBN,6VwJchlkgjGbjU1SMyvwBN,Chemicals - Acoustic,52,2019-10-01T16:05:51Z,Same Kind Of Different (Acoustic),https://i.scdn.co/image/ab67616d0000b273b6a5c0a5b8d705e98a89e8e0,2017-11-17,Dean Lewis,"['australian pop', 'indie cafe pop', 'pop', 'pop rock', 'post-teen pop']",pop
6,False,https://api.spotify.com/v1/tracks/1gZFRYcPz3wKevEaNYRwfW,1gZFRYcPz3wKevEaNYRwfW,Time - Edit,63,2019-10-01T11:54:51Z,The Search,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044,2019-07-26,NF,"['hip hop', 'pop rap', 'rap']",pop rap
7,True,https://api.spotify.com/v1/tracks/0rFQ5cKYJ9WtHSKp9sxVYt,0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),2,2019-10-01T11:39:28Z,Heartless (feat. Morgan Wallen),https://i.scdn.co/image/ab67616d0000b273e20a3041d62cd98c267bf329,2019-08-16,"Diplo, Morgan Wallen","['bmore', 'dance pop', 'edm', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",pop
8,False,https://api.spotify.com/v1/tracks/6wCWEKmAZitrBoE2nAklQ6,6wCWEKmAZitrBoE2nAklQ6,Late Night,7,2019-09-21T02:36:29Z,Late Night,https://i.scdn.co/image/ab67616d0000b273e46b3e498482dbaf94c0131f,2019-09-06,"Tynacity, Monty Datta",[],Unknown
9,False,https://api.spotify.com/v1/tracks/369yrYHtNEuzMV7gRoP5G5,369yrYHtNEuzMV7gRoP5G5,Under Pressure,19,2019-09-21T01:43:47Z,Under Pressure,https://i.scdn.co/image/ab67616d0000b273f640b7edc08de5b91fc49240,2019-09-20,Leslie Odom Jr.,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",broadway
10,False,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,Memories,87,2019-09-21T01:42:29Z,Memories,https://i.scdn.co/image/ab67616d0000b273b8c0135a218de2d10a8435f5,2019-09-20,Maroon 5,"['pop', 'pop rock']",pop
11,False,https://api.spotify.com/v1/tracks/1maoY6K6fsTEv9fhXhBL14,1maoY6K6fsTEv9fhXhBL14,The Last Time,0,2019-09-21T01:40:44Z,The Last Time,https://i.scdn.co/image/ab67616d0000b2739a22d71aa4218b8e687f1688,2019-09-20,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",pop
12,False,https://api.spotify.com/v1/tracks/5HnAf2RIUvTmLfm75cVCQh,5HnAf2RIUvTmLfm75cVCQh,"Body on My (feat. brando, Pitbull & Nicky Jam)",48,2019-09-17T22:00:33Z,"Body on My (feat. brando, Pitbull & Nicky Jam)",https://i.scdn.co/image/ab67616d0000b2737ae7367ab7f0d08b048424d9,2019-03-29,"Loud Luxury, Brando, Pitbull, Nicky Jam","['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",pop
13,True,https://api.spotify.com/v1/tracks/09Hjv8GEDhzPxqiJCw8dSB,09Hjv8GEDhzPxqiJCw8dSB,Shadow (feat. IRO) - From Songland,57,2019-09-17T16:34:12Z,Shadow (feat. IRO) [From Songland],https://i.scdn.co/image/ab67616d0000b273cc029cfbd05b649b322b76ce,2019-08-14,"Macklemore, iRO","['pop rap', 'seattle hip hop']",pop rap
14,False,https://api.spotify.com/v1/tracks/2W5WCpIzIQ2kNzBlUMJGZm,2W5WCpIzIQ2kNzBlUMJGZm,The Other Side (with MAX & Ty Dolla $ign),48,2019-08-07T21:57:23Z,The Greatest Showman: Reimagined,https://i.scdn.co/image/ab67616d0000b273828789ff08a16218b2ea9445,2018-11-16,"MAX, Ty Dolla $ign","['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",pop
15,False,https://api.spotify.com/v1/tracks/7Igc6JB0xPDcn5yRkkVGQX,7Igc6JB0xPDcn5yRkkVGQX,Unlonely,54,2019-08-06T13:26:17Z,Know.,https://i.scdn.co/image/ab67616d0000b2731b84102f154deb7a798ed372,2018-08-10,Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",pop
16,True,https://api.spotify.com/v1/tracks/3Uyr5MbBTqccG4eByLbZGt,3Uyr5MbBTqccG4eByLbZGt,Trapper Of The Year,33,2019-08-06T13:18:28Z,Trapper Of The Year,https://i.scdn.co/image/ab67616d0000b2739cd5d188fcecee07f66e9f8e,2018-09-07,Baby E,[],Unknown
17,False,https://api.spotify.com/v1/tracks/3jvpPbTJqfyKvEOtOsn83m,3jvpPbTJqfyKvEOtOsn83m,Body,62,2019-08-05T18:18:18Z,Body,https://i.scdn.co/image/ab67616d0000b273c85a86599e5e237504221b1f,2017-10-27,"Loud Luxury, Brando","['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",pop
18,False,https://api.spotify.com/v1/tracks/5HjBpej4uHPAX8sMeUFJms,5HjBpej4uHPAX8sMeUFJms,Crossfire,63,2019-07-29T19:23:48Z,Crossfire,https://i.scdn.co/image/ab67616d0000b2737a3203f5ad3b119b1e7da834,2015-12-07,Stephen,"['bass trap', 'indie poptimism', 'la pop']",indie poptimism
19,False,https://api.spotify.com/v1/tracks/5WLSak7DN3LY1K71oWYuoN,5WLSak7DN3LY1K71oWYuoN,I'll Be Good,60,2019-07-29T19:23:33Z,Habits of My Heart,https://i.scdn.co/image/ab67616d0000b273b5dd0cfdb2492054b434f180,2014-09-28,Jaymes Young,"['alt z', 'indie cafe pop', 'indie poptimism', 'modern rock', 'pop']",pop
0,False,https://api.spotify.com/v1/tracks/1abFkY2jm6KDFMZ7RD9YJh,1abFkY2jm6KDFMZ7RD9YJh,Painkiller,63,2019-10-15T18:44:53Z,Painkiller,https://i.scdn.co/image/ab67616d0000b2730e26c7072c6dc90b0120e0a4,2019-04-30,Ruel,"['alt z', 'australian alternative pop', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",pop
1,False,https://api.spotify.com/v1/tracks/6FFwt1ea9hJ4MfMQLywahm,6FFwt1ea9hJ4MfMQLywahm,Anthem For The Underdog,59,2019-10-14T17:30:57Z,Anthem For The Underdog (Bonus Track Version),https://i.scdn.co/image/ab67616d0000b27370c52aceda2f28c0a5a4b99d,2007-01-01,12 Stones,"['alternative metal', 'christian alternative rock', 'christian hard rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock']",alternative metal
2,True,https://api.spotify.com/v1/tracks/1xU2QZ40MY4Ex2pfczZa9U,1xU2QZ40MY4Ex2pfczZa9U,Stack It Up (feat. A Boogie Wit da Hoodie),62,2019-10-10T11:52:51Z,Stack It Up (feat. A Boogie Wit da Hoodie),https://i.scdn.co/image/ab67616d0000b273e4b7e6c24047f373a027c708,2019-09-18,"Liam Payne, A Boogie Wit da Hoodie","['dance pop', 'pop', 'post-teen pop', 'social media pop']",pop
3,False,https://api.spotify.com/v1/tracks/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,Bruises,82,2019-10-07T18:41:37Z,Divinely Uninspired To A Hellish Extent,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,2019-05-17,Lewis Capaldi,"['pop', 'uk pop']",pop
4,True,https://api.spotify.com/v1/tracks/0W5oXFrxZNBTIS1eMW9Ofz,0W5oXFrxZNBTIS1eMW9Ofz,Saturday Nights REMIX,57,2019-10-04T01:27:20Z,Saturday Nights REMIX,https://i.scdn.co/image/ab67616d0000b273c0263605a6e068d04557b177,2019-01-11,"Khalid, Kane Brown",['pop'],pop
5,False,https://api.spotify.com/v1/tracks/6VwJchlkgjGbjU1SMyvwBN,6VwJchlkgjGbjU1SMyvwBN,Chemicals - Acoustic,52,2019-10-01T16:05:51Z,Same Kind Of Different (Acoustic),https://i.scdn.co/image/ab67616d0000b273b6a5c0a5b8d705e98a89e8e0,2017-11-17,Dean Lewis,"['australian pop', 'indie cafe pop', 'pop', 'pop rock', 'post-teen pop']",pop
6,False,https://api.spotify.com/v1/tracks/1gZFRYcPz3wKevEaNYRwfW,1gZFRYcPz3wKevEaNYRwfW,Time - Edit,63,2019-10-01T11:54:51Z,The Search,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044,2019-07-26,NF,"['hip hop', 'pop rap', 'rap']",pop rap
7,True,https://api.spotify.com/v1/tracks/0rFQ5cKYJ9WtHSKp9sxVYt,0rFQ5cKYJ9WtHSKp9sxVYt,Heartless (feat. Morgan Wallen),2,2019-10-01T11:39:28Z,Heartless (feat. Morgan Wallen),https://i.scdn.co/image/ab67616d0000b273e20a3041d62cd98c267bf329,2019-08-16,"Diplo, Morgan Wallen","['bmore', 'dance pop', 'edm', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",pop
8,False,https://api.spotify.com/v1/tracks/6wCWEKmAZitrBoE2nAklQ6,6wCWEKmAZitrBoE2nAklQ6,Late Night,7,2019-09-21T02:36:29Z,Late Night,https://i.scdn.co/image/ab67616d0000b273e46b3e498482dbaf94c0131f,2019-09-06,"Tynacity, Monty Datta",[],Unknown
9,False,https://api.spotify.com/v1/tracks/369yrYHtNEuzMV7gRoP5G5,369yrYHtNEuzMV7gRoP5G5,Under Pressure,19,2019-09-21T01:43:47Z,Under Pressure,https://i.scdn.co/image/ab67616d0000b273f640b7edc08de5b91fc49240,2019-09-20,Leslie Odom Jr.,"['broadway', 'hollywood', 'show tunes', 'vocal jazz']",broadway
10,False,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,Memories,87,2019-09-21T01:42:29Z,Memories,https://i.scdn.co/image/ab67616d0000b273b8c0135a218de2d10a8435f5,2019-09-20,Maroon 5,"['pop', 'pop rock']",pop
11,False,https://api.spotify.com/v1/tracks/1maoY6K6fsTEv9fhXhBL14,1maoY6K6fsTEv9fhXhBL14,The Last Time,0,2019-09-21T01:40:44Z,The Last Time,https://i.scdn.co/image/ab67616d0000b2739a22d71aa4218b8e687f1688,2019-09-20,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",pop
12,False,https://api.spotify.com/v1/tracks/5HnAf2RIUvTmLfm75cVCQh,5HnAf2RIUvTmLfm75cVCQh,"Body on My (feat. brando, Pitbull & Nicky Jam)",48,2019-09-17T22:00:33Z,"Body on My (feat. brando, Pitbull & Nicky Jam)",https://i.scdn.co/image/ab67616d0000b2737ae7367ab7f0d08b048424d9,2019-03-29,"Loud Luxury, Brando, Pitbull, Nicky Jam","['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",pop
13,True,https://api.spotify.com/v1/tracks/09Hjv8GEDhzPxqiJCw8dSB,09Hjv8GEDhzPxqiJCw8dSB,Shadow (feat. IRO) - From Songland,57,2019-09-17T16:34:12Z,Shadow (feat. IRO) [From Songland],https://i.scdn.co/image/ab67616d0000b273cc029cfbd05b649b322b76ce,2019-08-14,"Macklemore, iRO","['pop rap', 'seattle hip hop']",pop rap
14,False,https://api.spotify.com/v1/tracks/2W5WCpIzIQ2kNzBlUMJGZm,2W5WCpIzIQ2kNzBlUMJGZm,The Other Side (with MAX & Ty Dolla $ign),48,2019-08-07T21:57:23Z,The Greatest Showman: Reimagined,https://i.scdn.co/image/ab67616d0000b273828789ff08a16218b2ea9445,2018-11-16,"MAX, Ty Dolla $ign","['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']",pop
15,False,https://api.spotify.com/v1/tracks/7Igc6JB0xPDcn5yRkkVGQX,7Igc6JB0xPDcn5yRkkVGQX,Unlonely,54,2019-08-06T13:26:17Z,Know.,https://i.scdn.co/image/ab67616d0000b2731b84102f154deb7a798ed372,2018-08-10,Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",pop
16,True,https://api.spotify.com/v1/tracks/3Uyr5MbBTqccG4eByLbZGt,3Uyr5MbBTqccG4eByLbZGt,Trapper Of The Year,33,2019-08-06T13:18:28Z,Trapper Of The Year,https://i.scdn.co/image/ab67616d0000b2739cd5d188fcecee07f66e9f8e,2018-09-07,Baby E,[],Unknown
17,False,https://api.spotify.com/v1/tracks/3jvpPbTJqfyKvEOtOsn83m,3jvpPbTJqfyKvEOtOsn83m,Body,62,2019-08-05T18:18:18Z,Body,https://i.scdn.co/image/ab67616d0000b273c85a86599e5e237504221b1f,2017-10-27,"Loud Luxury, Brando","['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop edm', 'tropical house']",pop
18,False,https://api.spotify.com/v1/tracks/5HjBpej4uHPAX8sMeUFJms,5HjBpej4uHPAX8sMeUFJms,Crossfire,63,2019-07-29T19:23:48Z,Crossfire,https://i.scdn.co/image/ab67616d0000b2737a3203f5ad3b119b1e7da834,2015-12-07,Stephen,"['bass trap', 'indie poptimism', 'la pop']",indie poptimism
19,False,https://api.spotify.com/v1/tracks/5WLSak7DN3LY1K71oWYuoN,5WLSak7DN3LY1K71oWYuoN,I'll Be Good,60,2019-07-29T19:23:33Z,Habits of My Heart,https://i.scdn.co/image/ab67616d0000b273b5dd0cfdb2492054b434f180,2014-09-28,Jaymes Young,"['alt z', 'indie cafe pop', 'indie poptimism', 'modern rock', 'pop']",pop
0,False,https://api.spotify.com/v1/tracks/4ekEPnMf0RvF7z8rL9Xgzl,4ekEPnMf0RvF7z8rL9Xgzl,Fake Love,51,2019-07-29T18:44:02Z,Cemetery Sun,https://i.scdn.co/image/ab67616d0000b27378f1e9db9a13e05246862695,2016-11-18,Cemetery Sun,['modern alternative rock'],modern alternative rock
1,True,https://api.spotify.com/v1/tracks/4sn2mlcCdzOvS3MmAbutVR,4sn2mlcCdzOvS3MmAbutVR,Bang (feat. Eminem),49,2019-07-29T15:41:31Z,Bang (feat. Eminem),https://i.scdn.co/image/ab67616d0000b273d637e377d3192d5f6092e655,2019-07-19,"Conway the Machine, Eminem","['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop', 'upstate ny rap']",hip hop
2,True,https://api.spotify.com/v1/tracks/1opARDDYaOeE1QUdwXmBGu,1opARDDYaOeE1QUdwXmBGu,Caught Up (feat. Khalid),64,2019-07-29T14:37:55Z,Caught Up (feat. Khalid),https://i.scdn.co/image/ab67616d0000b2738abe0e9dae9f218368dfb3b5,2019-07-24,"Majid Jordan, Khalid","['alternative r&b', 'canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",pop
3,False,https://api.spotify.com/v1/tracks/7AgMX97ljLm9BzszyyXEYZ,7AgMX97ljLm9BzszyyXEYZ,Jazz (We've Got),58,2019-07-27T03:58:13Z,The Low End Theory,https://i.scdn.co/image/ab67616d0000b273f38c6b37a21334e22005b1f7,1991-09-24,A Tribe Called Quest,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",rap
4,True,https://api.spotify.com/v1/tracks/6Bqn71zg1dznO7Ck8ykEWc,6Bqn71zg1dznO7Ck8ykEWc,Jazz,1,2019-07-27T03:46:22Z,The Water (S),https://i.scdn.co/image/ab67616d0000b273fc9575d24f452f2584958bb7,2014-08-12,Mick Jenkins,"['chicago rap', 'conscious hip hop', 'drill', 'escape room', 'hip hop', 'rap', 'underground hip hop']",rap
5,False,https://api.spotify.com/v1/tracks/3V0xcq6HiLRuZZMuFiAAgY,3V0xcq6HiLRuZZMuFiAAgY,Wrong,34,2019-07-27T00:34:30Z,Wrong,https://i.scdn.co/image/ab67616d0000b273956a8009072799cfd38ea09e,2019-07-15,Jordan Brown,[],Unknown
6,False,https://api.spotify.com/v1/tracks/7ILEWkpfdK6AjH2D7jppWk,7ILEWkpfdK6AjH2D7jppWk,Don't Check On Me (feat. Justin Bieber & Ink),65,2019-07-25T16:46:33Z,Indigo,https://i.scdn.co/image/ab67616d0000b2739e588b0c2afe8178b2b76231,2019-06-28,"Chris Brown, Justin Bieber, Ink","['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",pop
7,False,https://api.spotify.com/v1/tracks/0vTJP35J4M1PY9iAA8UmbV,0vTJP35J4M1PY9iAA8UmbV,Sao Paulo Sunset,54,2019-07-24T17:14:17Z,Summer Days,https://i.scdn.co/image/ab67616d0000b273b41404a8eca1f66a6d5b8b9b,2019-03-08,Saib,"['chillhop', 'focus beats', 'japanese chillhop', 'lo-fi beats', 'lo-fi jazzhop']",chillhop
8,True,https://api.spotify.com/v1/tracks/6qwGBEapykrbAHTYlYwONN,6qwGBEapykrbAHTYlYwONN,Cole World,0,2019-07-23T14:09:59Z,Cole World: The Sideline Story,https://i.scdn.co/image/ab67616d0000b273f8a619752d418f3d6d73b2b2,2011-09-23,J. Cole,"['conscious hip hop', 'north carolina hip hop', 'rap']",rap
9,False,https://api.spotify.com/v1/tracks/5LaxA3Vqu1huHZCQHUXnr3,5LaxA3Vqu1huHZCQHUXnr3,Strands,42,2019-07-21T13:06:24Z,Returnings,https://i.scdn.co/image/ab67616d0000b273e6db5f551fde3b04edcba775,2018-03-23,"Jakob Bro, Palle Mikkelborg, Thomas Morgan, Jon Christensen","['belgian jazz', 'contemporary jazz', 'danish jazz', 'ecm-style jazz', 'jazz guitar']",belgian jazz
10,False,https://api.spotify.com/v1/tracks/4vIKzWqtn44umal5jXq4wE,4vIKzWqtn44umal5jXq4wE,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),58,2019-07-13T00:04:54Z,No.6 Collaborations Project,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2019-07-12,"Ed Sheeran, Meek Mill, A Boogie Wit da Hoodie","['pop', 'uk pop']",pop
11,False,https://api.spotify.com/v1/tracks/5d1rmWWF1725tnYjq6rMDB,5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),57,2019-07-12T23:57:09Z,No.6 Collaborations Project,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2019-07-12,"Ed Sheeran, Skrillex","['pop', 'uk pop']",pop
12,False,https://api.spotify.com/v1/tracks/2qRN7PWiHRLprw4FpDeI9N,2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),62,2019-07-12T23:36:01Z,No.6 Collaborations Project,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2019-07-12,"Ed Sheeran, Paulo Londra, Dave","['pop', 'uk pop']",pop
13,True,https://api.spotify.com/v1/tracks/0AtP8EkGPn6SwxKDaUuXec,0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),68,2019-07-12T23:29:03Z,No.6 Collaborations Project,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,2019-07-12,"Ed Sheeran, Eminem, 50 Cent","['pop', 'uk pop']",pop
14,True,https://api.spotify.com/v1/tracks/5IWMH89twdzA3XZpjW4Gvq,5IWMH89twdzA3XZpjW4Gvq,Summertime In Paris,47,2019-07-10T15:24:00Z,ERYS,https://i.scdn.co/image/ab67616d0000b273ab4d076dc3ee74b4cccb935d,2019-07-05,"Jaden, WILLOW","['hip hop', 'pop', 'pop rap', 'rap']",pop
15,False,https://api.spotify.com/v1/tracks/44vXWYTcdrejrIQZEoHzl8,44vXWYTcdrejrIQZEoHzl8,Lights,67,2019-07-10T15:08:14Z,Lights/Boy With Luv,https://i.scdn.co/image/ab67616d0000b27331ac28409bdbb01e7eb467bf,2019-07-03,BTS,"['k-pop', 'k-pop boy group']",k-pop
16,False,https://api.spotify.com/v1/tracks/0PCzvN7rQyI438jHSk1ZiP,0PCzvN7rQyI438jHSk1ZiP,The Goodbye Song,40,2019-07-10T13:18:48Z,Two-Player Game,https://i.scdn.co/image/ab67616d0000b273db6f875589299c5ae2bfd833,2018-05-11,"George Salazar, Joe Iconis","['broadway', 'show tunes']",broadway
17,False,https://api.spotify.com/v1/tracks/7pxL0DzPpCjjcdfQccvnus,7pxL0DzPpCjjcdfQccvnus,Una Vida Para Recordar,67,2019-07-10T12:06:37Z,Una Vida Para Recordar,https://i.scdn.co/image/ab67616d0000b273d887275824df99401271ff8e,2019-07-05,"Piso 21, Myke Towers","['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",latin
18,False,https://api.spotify.com/v1/tracks/53vkuKvvsp0sMrZF44vHWM,53vkuKvvsp0sMrZF44vHWM,Rotate (Clockwise),49,2019-07-10T11:51:33Z,Rotate (Clockwise),https://i.scdn.co/image/ab67616d0000b273542429fc67c9584cac6c4c30,2019-07-05,Rak-Su,"['post-teen pop', 'uk pop']",post-teen pop
19,False,https://api.spotify.com/v1/tracks/25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,77,2019-07-09T23:46:38Z,OASIS,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,2019-06-28,"J Balvin, Bad Bunny","['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",latin
0,False,https://api.spotify.com/v1/tracks/4ekEPnMf0RvF7z8rL9Xgzl,4ekEPnMf0RvF7z8rL9Xgzl,Fake Love,51,2019-07-29T18:44:02Z,Cemetery Sun,https://i.scdn.co/image/ab67616d0000b27378f1e9db9a13e05246862695,2016-11-18,Cemetery Sun,['modern alternative rock'],modern alternative rock
1,True,https://api.spotify.com/v1/tracks/4sn2mlcCdzOvS3MmAbutVR,4sn2mlcCdzOvS3MmAbutVR,Bang (feat. Eminem),49,2019-07-29T15:41:31Z,Bang (feat. Eminem),https://i.scdn.co/image/ab67616d0000b273d637e377d3192d5f6092e655,2019-07-19,"Conway the Machine, Eminem","['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hardcore hip hop', 'hip hop', 'underground hip hop', 'upstate ny rap']",hip hop
2,True,https://api.spotify.com/v1/tracks/1opARDDYaOeE1QUdwXmBGu,1opARDDYaOeE1QUdwXmBGu,Caught Up (feat. Khalid),64,2019-07-29T14:37:55Z,Caught Up (feat. Khalid),https://i.scdn.co/image/ab67616d0000b2738abe0e9dae9f218368dfb3b5,2019-07-24,"Majid Jordan, Khalid","['alternative r&b', 'canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",pop
3,False,https://api.spotify.com/v1/tracks/7AgMX97ljLm9BzszyyXEYZ,7AgMX97ljLm9BzszyyXEYZ,Jazz (We've Got),58,2019-07-27T03:58:13Z,The Low End Theory,https://i.scdn.co/image/ab67616d0000b273f38c6b37a21334e22005b1f7,1991-09-24,A Tribe Called Quest,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",rap
