,href,id,name,date_added,album_name,album_art,album_release_date,artist_names,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,month_year
6,https://api.spotify.com/v1/tracks/3e6PsN3KCWRp6NGKN9F9pA,3e6PsN3KCWRp6NGKN9F9pA,Yellow,2020-05-21T04:51:49Z,Crazy Rich Asians (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273bb3df70b7531c9a5fb5d9974,2018-08-10,Katherine Ho,[],0.296,0.356,8,-10.904,1,0.0327,0.197,2.16e-06,0.0987,0.218,186.311,2020-05
7,https://api.spotify.com/v1/tracks/6lfxq3CG4xtTiEg7opyCyx,6lfxq3CG4xtTiEg7opyCyx,Can't Help Falling In Love,2020-05-21T04:51:43Z,Crazy Rich Asians (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273bb3df70b7531c9a5fb5d9974,2018-08-10,Kina Grannis,"['acoustic pop', 'indie cafe pop', 'neo mellow', 'viral pop']",0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,2020-05
8,https://api.spotify.com/v1/tracks/3f5VXZ7kniKqqUJezj6hOK,3f5VXZ7kniKqqUJezj6hOK,南山南,2020-05-20T21:35:02Z,孤岛,https://i.scdn.co/image/ab67616d0000b2730df38899ca5ca37623eb042c,2014-11-25,Di Ma,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter']",0.606,0.0841,11,-16.387,1,0.0322,0.874,1.7e-06,0.155,0.21,129.923,2020-05
9,https://api.spotify.com/v1/tracks/3OWTiOvc1numNmjqpKfq3V,3OWTiOvc1numNmjqpKfq3V,易燃易爆炸,2020-05-20T21:18:13Z,如也,https://i.scdn.co/image/ab67616d0000b2732ef2d5a049bad98c26350eb7,2015-02-02,陳粒,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter']",0.658,0.338,10,-9.179,0,0.0525,0.945,6.46e-05,0.11,0.11,115.129,2020-05
10,https://api.spotify.com/v1/tracks/74rlqxPZk5htNbWni4ZSQF,74rlqxPZk5htNbWni4ZSQF,This Is Our Paradise,2020-05-19T08:49:42Z,This Is Our Paradise,https://i.scdn.co/image/ab67616d0000b2733169f366473e966ce22e38ab,2017-07-02,Curley G,[],0.748,0.0383,0,-16.813,1,0.0513,0.894,0.0,0.07,0.469,81.968,2020-05
11,https://api.spotify.com/v1/tracks/75fdbanSzqJF1azNVcbKsL,75fdbanSzqJF1azNVcbKsL,Do You Think About Me,2020-05-19T07:39:55Z,"Pictures, Vol. 1",https://i.scdn.co/image/ab67616d0000b273871854d5ecdd278889fd0f4d,2018-08-31,"Ken Gao, Curley G",[],0.454,0.753,7,-4.995,1,0.111,0.875,0.0431,0.577,0.337,200.169,2020-05
12,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,45aBsnKRWUzhwbcqOJLwfe,This Is Me,2020-05-17T07:31:01Z,The Greatest Showman (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd,2017-12-08,"Keala Settle, The Greatest Showman Ensemble","['broadway', 'hollywood', 'show tunes']",0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702,2020-05
13,https://api.spotify.com/v1/tracks/4RsCvweHO9ykkRk1LBJ5HP,4RsCvweHO9ykkRk1LBJ5HP,Speaking of the End,2020-05-16T10:33:42Z,Through Water,https://i.scdn.co/image/ab67616d0000b27314aebef6dbd957f8fd457493,2020-03-20,Låpsley,"['electropop', 'gauze pop', 'vapor soul']",0.637,0.209,8,-17.192,0,0.091,0.929,0.0,0.0865,0.446,119.929,2020-05
14,https://api.spotify.com/v1/tracks/5tLR8QGiaYxbkGtTibQkQZ,5tLR8QGiaYxbkGtTibQkQZ,Every Breath is a Gift,2020-05-16T09:56:48Z,There is a Tomorrow You Don't Know,https://i.scdn.co/image/ab67616d0000b273dc2fbf2570d6821c4d4b3f7f,2019-05-02,Paint The Sky Red,"['singaporean indie', 'southeast asian post-rock']",0.306,0.692,1,-7.927,0,0.0315,0.00374,0.902,0.0841,0.063,125.802,2020-05
15,https://api.spotify.com/v1/tracks/5QbeajP8ifWKJoXEznYDKY,5QbeajP8ifWKJoXEznYDKY,理想三旬,2020-05-06T21:48:16Z,濃煙下的詩歌電臺,https://i.scdn.co/image/ab67616d0000b27393c23aac82a7c8e5e6a3cc54,2018-06-30,陳鴻宇,"['chinese indie', 'chinese minyao']",0.396,0.368,7,-11.417,0,0.0394,0.881,0.185,0.129,0.397,200.329,2020-05
16,https://api.spotify.com/v1/tracks/0dRhSF9LV0HR8Jwd3MMMKJ,0dRhSF9LV0HR8Jwd3MMMKJ,Everytime,2020-05-05T07:21:55Z,In The Zone,https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4,2003-11-13,Britney Spears,"['dance pop', 'pop', 'post-teen pop']",0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,2020-05
17,https://api.spotify.com/v1/tracks/3vhkYEfMVAsTfr9T1Q2Ulc,3vhkYEfMVAsTfr9T1Q2Ulc,Princess Mononoke Theme Song (Vocal),2020-05-03T22:45:16Z,Princess Mononoke Soundtrack,https://i.scdn.co/image/ab67616d0000b273b8ca4003c6774ffad9ee23e6,1997-07-02,Joe Hisaishi,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'soundtrack']",0.108,0.213,0,-14.614,0,0.0371,0.977,0.326,0.169,0.0562,78.356,2020-05
18,https://api.spotify.com/v1/tracks/6JqEDCqvAQx4F1D8TuQMw1,6JqEDCqvAQx4F1D8TuQMw1,The Legend of Ashitaka,2020-05-03T22:44:01Z,Princess Mononoke Soundtrack,https://i.scdn.co/image/ab67616d0000b273b8ca4003c6774ffad9ee23e6,1997-07-02,Joe Hisaishi,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'soundtrack']",0.105,0.0948,5,-15.682,0,0.0387,0.965,0.915,0.209,0.0471,80.378,2020-05
19,https://api.spotify.com/v1/tracks/0FJL3Dwu8oUpwDb80qNdvP,0FJL3Dwu8oUpwDb80qNdvP,Always with Me,2020-05-03T22:40:46Z,Spirited Away Soundtrack,https://i.scdn.co/image/ab67616d0000b273fd220b07117400ccbc85ed96,2001-07-18,Yumi Kimura,[],0.436,0.0438,5,-19.577,1,0.0527,0.993,0.0,0.0842,0.688,144.532,2020-05
0,https://api.spotify.com/v1/tracks/4cuBzl7O3NKNIDztOfFCpr,4cuBzl7O3NKNIDztOfFCpr,Sajna Ve - One World: Together At Home,2020-04-20T07:04:25Z,One World: Together At Home,https://i.scdn.co/image/ab67616d0000b273d43806cf68e3984ed158f1a7,2020-04-19,Lisa Mishra,['desi pop'],0.665,0.0298,10,-24.532,0,0.0789,0.911,0.00101,0.115,0.268,108.629,2020-04
1,https://api.spotify.com/v1/tracks/6n3Hd0H9o41rgbyBnFzmHN,6n3Hd0H9o41rgbyBnFzmHN,What I'm Leaving For - One World: Together At Home,2020-04-20T06:52:58Z,One World: Together At Home,https://i.scdn.co/image/ab67616d0000b273d43806cf68e3984ed158f1a7,2020-04-19,Lady A,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",0.605,0.117,2,-19.712,1,0.0421,0.929,0.0,0.138,0.48,149.728,2020-04
2,https://api.spotify.com/v1/tracks/5VB5f1ufiZKxBdLzNdVInk,5VB5f1ufiZKxBdLzNdVInk,Wake Me Up,2020-04-11T07:20:52Z,Celloverse,https://i.scdn.co/image/ab67616d0000b27384c1426062b7532efc60a146,2015-01-09,2CELLOS,"['bow pop', 'cello', 'classify']",0.611,0.602,7,-7.48,1,0.0962,0.508,0.0111,0.11,0.749,143.697,2020-04
3,https://api.spotify.com/v1/tracks/7e6oSE7Q3Gk6aupJqQCuwY,7e6oSE7Q3Gk6aupJqQCuwY,Time,2020-04-11T07:17:51Z,Celloverse,https://i.scdn.co/image/ab67616d0000b27384c1426062b7532efc60a146,2015-01-09,2CELLOS,"['bow pop', 'cello', 'classify']",0.09,0.449,7,-12.377,1,0.0371,0.706,0.902,0.111,0.0602,84.182,2020-04
4,https://api.spotify.com/v1/tracks/3QA66YGqHvdSthvEAhGmMH,3QA66YGqHvdSthvEAhGmMH,Rust to Gold,2020-04-11T07:02:51Z,Rust to Gold,https://i.scdn.co/image/ab67616d0000b273ac21acd852f7e55b98c3c818,2018-02-16,Council,[],0.673,0.748,9,-6.336,1,0.0309,0.00369,1.48e-05,0.051,0.16,106.968,2020-04
5,https://api.spotify.com/v1/tracks/3dqcHUPGMQD5baOC5Ylp7L,3dqcHUPGMQD5baOC5Ylp7L,If You Need Me,2020-04-09T22:50:23Z,If You Need Me,https://i.scdn.co/image/ab67616d0000b27328de9f6514686e3cf8d5c5d1,2019-09-13,Julia Michaels,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.483,0.766,0,-6.894,0,0.0846,0.423,0.0,0.0985,0.552,147.701,2020-04
6,https://api.spotify.com/v1/tracks/2lgyZWQSJWmswrLJyM27kB,2lgyZWQSJWmswrLJyM27kB,Is It Really Me You're Missing,2020-04-09T22:41:13Z,"The Sun Will Come up, The Seasons Will Change",https://i.scdn.co/image/ab67616d0000b273237fe5a7fda3d07784dad0a5,2019-02-01,Nina Nesbitt,"['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop', 'viral pop']",0.535,0.297,6,-6.043,1,0.0665,0.653,0.0,0.118,0.0492,147.569,2020-04
7,https://api.spotify.com/v1/tracks/7zBPpr0lmDqho20xz1i4RI,7zBPpr0lmDqho20xz1i4RI,Watching My Phone,2020-04-09T05:43:44Z,Cheap Queen,https://i.scdn.co/image/ab67616d0000b2734746c0bdc8a4d00019f8c8d4,2019-10-25,King Princess,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",0.605,0.353,11,-6.855,0,0.0307,0.754,9.47e-05,0.0879,0.135,119.485,2020-04
8,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,6UFivO2zqqPFPoQYsEMuCc,Bags,2020-04-06T06:57:45Z,Immunity,https://i.scdn.co/image/ab67616d0000b27333ccb60f9b2785ef691b2fbc,2019-08-02,Clairo,"['bedroom pop', 'indie pop', 'pop']",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,2020-04
9,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,2020-03-29T20:51:28Z,My Head Is An Animal,https://i.scdn.co/image/ab67616d0000b273cb3f67e8026e2e493a1e8262,2012-01-01,Of Monsters and Men,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,2020-03
10,https://api.spotify.com/v1/tracks/5a6pdCHlWS2ekOOQ70QnAr,5a6pdCHlWS2ekOOQ70QnAr,July,2020-03-28T04:37:01Z,July,https://i.scdn.co/image/ab67616d0000b2731c897ee628349a905b217068,2019-07-31,Noah Cyrus,"['alt z', 'dance pop', 'pop', 'post-teen pop']",0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,2020-03
11,https://api.spotify.com/v1/tracks/1EI6kx9nJCLVF3AdmjzGaU,1EI6kx9nJCLVF3AdmjzGaU,與浪之間,2020-03-18T03:22:36Z,次等秘密,https://i.scdn.co/image/ab67616d0000b273fda91c46493c2b40e39f3aa6,2017-01-09,Vast & Hazy,"['chinese indie', 'taiwan indie']",0.697,0.623,1,-6.483,0,0.039,0.0546,0.00023,0.122,0.269,107.997,2020-03
12,https://api.spotify.com/v1/tracks/1dMOkSlIgQEgIKFTz4LqL6,1dMOkSlIgQEgIKFTz4LqL6,November,2020-03-16T00:55:33Z,English Rain,https://i.scdn.co/image/ab67616d0000b27391df3331ecc28d6d199255e9,2013-05-13,Gabrielle Aplin,"['acoustic pop', 'alt z', 'electropop', 'indie cafe pop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",0.553,0.661,3,-8.749,1,0.0629,0.122,0.0271,0.113,0.119,119.933,2020-03
13,https://api.spotify.com/v1/tracks/11umrTZPMAfU9CltUDc3p1,11umrTZPMAfU9CltUDc3p1,Alive,2020-03-16T00:55:30Z,English Rain,https://i.scdn.co/image/ab67616d0000b27391df3331ecc28d6d199255e9,2013-05-13,Gabrielle Aplin,"['acoustic pop', 'alt z', 'electropop', 'indie cafe pop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",0.293,0.512,1,-7.803,0,0.0331,0.289,1.46e-06,0.109,0.173,79.092,2020-03
14,https://api.spotify.com/v1/tracks/7pq5vONxrAy8T773nhkiW3,7pq5vONxrAy8T773nhkiW3,Salvation,2020-03-16T00:55:24Z,English Rain,https://i.scdn.co/image/ab67616d0000b27391df3331ecc28d6d199255e9,2013-05-13,Gabrielle Aplin,"['acoustic pop', 'alt z', 'electropop', 'indie cafe pop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",0.379,0.267,4,-8.981,1,0.0293,0.605,0.00322,0.152,0.229,135.198,2020-03
15,https://api.spotify.com/v1/tracks/74GALxVtmjfyqfBYKabH5G,74GALxVtmjfyqfBYKabH5G,i don't wanna know,2020-03-14T22:43:48Z,i don't wanna know,https://i.scdn.co/image/ab67616d0000b273962e506c36d1a07bc1f89c0c,2019-12-13,"GOLDHOUSE, Mokita","['indie poptimism', 'pop edm']",0.555,0.738,10,-5.888,1,0.0454,0.203,0.0,0.0781,0.23,119.959,2020-03
16,https://api.spotify.com/v1/tracks/5TAKAAtBgqcylTFei8fFGg,5TAKAAtBgqcylTFei8fFGg,To Die For - Ólafur Arnalds Remix,2020-03-14T07:04:21Z,To Die For (Ólafur Arnalds Remix),https://i.scdn.co/image/ab67616d0000b2739857d8d565b2b58773cbd982,2020-03-06,"Sam Smith, Ólafur Arnalds","['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.204,0.282,9,-9.774,0,0.035,0.938,0.000388,0.109,0.128,169.386,2020-03
17,https://api.spotify.com/v1/tracks/4GbYLpSqf2Trkwqgb7p1os,4GbYLpSqf2Trkwqgb7p1os,Ice Queen,2020-03-12T23:32:34Z,Mother Earth,https://i.scdn.co/image/ab67616d0000b27395d715c7953b9852c4870dc6,2003-02-17,Within Temptation,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",0.262,0.566,8,-7.912,0,0.0323,0.0373,0.00225,0.113,0.148,92.392,2020-03
18,https://api.spotify.com/v1/tracks/05HzHH2olspd3P4s6Y8oWv,05HzHH2olspd3P4s6Y8oWv,Become the wind,2020-03-10T05:44:35Z,Ska Flavor loves GHIBLI Songs II,https://i.scdn.co/image/ab67616d0000b2736c04f8ddabb6269809cc3911,2013-01-23,Runa Miyoshida,[],0.554,0.867,0,-4.169,1,0.0397,0.0313,0.000914,0.123,0.791,149.95,2020-03
19,https://api.spotify.com/v1/tracks/0VNzEY1G4GLqcNx5qaaTl6,0VNzEY1G4GLqcNx5qaaTl6,Vincent,2020-03-09T06:24:38Z,American Pie,https://i.scdn.co/image/ab67616d0000b2730085dd4362653ef4c54ebbeb,1971,Don McLean,"['adult standards', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,2020-03
0,https://api.spotify.com/v1/tracks/4xh7W7tlNMIczFhupCPniY,4xh7W7tlNMIczFhupCPniY,Go Your Own Way - 2004 Remaster,2020-03-09T06:12:13Z,Rumours (Super Deluxe),https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,1977-02-04,Fleetwood Mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,2020-03
1,https://api.spotify.com/v1/tracks/4Iyo50UoYhuuYORMLrGDci,4Iyo50UoYhuuYORMLrGDci,Weird Fishes/ Arpeggi,2020-03-09T05:59:25Z,In Rainbows,https://i.scdn.co/image/ab67616d0000b27334733f87148c2fbe0176abdb,2007-12-28,Radiohead,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",0.538,0.61,11,-8.027,0,0.0392,0.774,0.749,0.0909,0.199,152.999,2020-03
2,https://api.spotify.com/v1/tracks/5yb3Oqo1cJiYYRaud6RFsf,5yb3Oqo1cJiYYRaud6RFsf,Iron,2020-03-08T18:57:58Z,The Unforgiving,https://i.scdn.co/image/ab67616d0000b2737dff5fe249a4196c490242ad,2011-03-28,Within Temptation,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",0.292,0.962,11,-2.981,0,0.121,3.42e-05,1.54e-05,0.367,0.27,198.134,2020-03
3,https://api.spotify.com/v1/tracks/5oX5jpeZsXBWEheqE0qqqD,5oX5jpeZsXBWEheqE0qqqD,Faster,2020-03-07T05:12:32Z,The Unforgiving,https://i.scdn.co/image/ab67616d0000b2737dff5fe249a4196c490242ad,2011-03-28,Within Temptation,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'symphonic metal']",0.505,0.932,6,-2.894,0,0.0413,0.00114,0.000179,0.135,0.479,120.006,2020-03
4,https://api.spotify.com/v1/tracks/1i3z3GR1JtLswOSJNO0BQw,1i3z3GR1JtLswOSJNO0BQw,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",2020-03-03T23:21:44Z,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")",https://i.scdn.co/image/ab67616d0000b273160c4f893854c46e691b8ec7,2019-09-20,Bebe Rexha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.394,0.718,7,-6.336,1,0.0607,0.706,0.0,0.116,0.247,151.912,2020-03
5,https://api.spotify.com/v1/tracks/1ow7j1d2ZGFNmSpwmM3qNO,1ow7j1d2ZGFNmSpwmM3qNO,More Hearts Than Mine,2020-03-01T22:12:03Z,Life of the Party,https://i.scdn.co/image/ab67616d0000b273d52bc4ecb0de038bd5150c2c,2020-02-10,Ingrid Andress,"['contemporary country', 'country pop']",0.375,0.428,0,-7.387,1,0.029,0.109,0.0,0.105,0.361,78.516,2020-03
6,https://api.spotify.com/v1/tracks/5w3gBMZcPO4thck2h4Sjkt,5w3gBMZcPO4thck2h4Sjkt,We're Not Friends,2020-03-01T22:04:53Z,We're Not Friends,https://i.scdn.co/image/ab67616d0000b273c5547f2f033c12a065050400,2019-08-16,Ingrid Andress,"['contemporary country', 'country pop']",0.67,0.544,2,-6.304,1,0.0347,0.496,3.14e-05,0.113,0.38,121.023,2020-03
7,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,0sf12qNH5qcw8qpgymFOqD,Blinding Lights,2020-02-29T09:01:55Z,Blinding Lights,https://i.scdn.co/image/ab67616d0000b273c464fabb4e51b72d657f779a,2019-11-29,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,2020-02
8,https://api.spotify.com/v1/tracks/53jbdPQBaH6WaQvW0zmGBs,53jbdPQBaH6WaQvW0zmGBs,Talia,2020-02-20T04:14:43Z,Talia,https://i.scdn.co/image/ab67616d0000b2738ac5ffb7e48b5a49453b4a4e,2018-04-13,King Princess,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",0.401,0.507,2,-7.001,1,0.089,0.549,0.0,0.164,0.236,180.159,2020-02
9,https://api.spotify.com/v1/tracks/0CZ8lquoTX2Dkg7Ak2inwA,0CZ8lquoTX2Dkg7Ak2inwA,1950,2020-02-19T00:56:11Z,1950,https://i.scdn.co/image/ab67616d0000b273580625d3d07c5b16238c2e69,2018-02-23,King Princess,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,2020-02
10,https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR,73SpzrcaHk0RQPFP73vqVR,No Time To Die,2020-02-19T00:49:56Z,No Time To Die,https://i.scdn.co/image/ab67616d0000b273f7b7174bef6f3fbfda3a0bb7,2020-02-13,Billie Eilish,"['electropop', 'pop']",0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,2020-02
11,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,2020-02-17T23:35:55Z,Rumours (Super Deluxe),https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,1977-02-04,Fleetwood Mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,2020-02
12,https://api.spotify.com/v1/tracks/07GvNcU1WdyZJq3XxP0kZa,07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,2020-02-17T23:22:12Z,Rumours,https://i.scdn.co/image/ab67616d0000b2730001af4f80be77069fc8fd41,1977-02-04,Fleetwood Mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,2020-02
13,https://api.spotify.com/v1/tracks/0dBzi0Vapr6MZUsTb47Mx9,0dBzi0Vapr6MZUsTb47Mx9,Space Oddity - Live,2020-02-17T23:06:01Z,Live in Concert,https://i.scdn.co/image/ab67616d0000b273237919268510c3af28a912f6,1999-10-26,Natalie Merchant,"['folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']",0.352,0.529,0,-8.479,1,0.0365,0.41,1.95e-05,0.728,0.16,131.005,2020-02
14,https://api.spotify.com/v1/tracks/03RS5t6vNp1mw3zdGYCgwb,03RS5t6vNp1mw3zdGYCgwb,Don't Be So Serious,2020-02-15T16:29:47Z,"Once In a Long, Long While...",https://i.scdn.co/image/ab67616d0000b2738c4171c2088bf9f3f08bd2dd,2017-04-14,Low Roar,['icelandic indie'],0.557,0.566,9,-12.563,0,0.0424,0.209,0.42,0.112,0.117,129.987,2020-02
15,https://api.spotify.com/v1/tracks/2MV0DMOCXZYWBVOsFcfPJq,2MV0DMOCXZYWBVOsFcfPJq,City Lights,2020-02-01T22:37:42Z,Night,https://i.scdn.co/image/ab67616d0000b2736416af2042b260072dec20fe,2020-01-24,Ola Gjeilo,"['21st century classical', 'choral', 'nordic contemporary classical']",0.313,0.013,10,-29.848,1,0.0387,0.994,0.878,0.116,0.2,66.997,2020-02
16,https://api.spotify.com/v1/tracks/7EmsvrOOz6hZtmUCC2qtDK,7EmsvrOOz6hZtmUCC2qtDK,Firefly,2020-01-29T00:51:59Z,Night,https://i.scdn.co/image/ab67616d0000b2736416af2042b260072dec20fe,2020-01-24,Ola Gjeilo,"['21st century classical', 'choral', 'nordic contemporary classical']",0.135,0.0538,4,-25.832,0,0.042,0.993,0.901,0.0761,0.105,208.665,2020-01
17,https://api.spotify.com/v1/tracks/28FwWtdVKk84xHKdIGJ6AB,28FwWtdVKk84xHKdIGJ6AB,Dog Tune,2020-01-24T07:59:59Z,Gold Foil,https://i.scdn.co/image/ab67616d0000b273cde7bbddd068f1f239272369,2019-07-05,Sunsulking,[],0.275,0.0429,0,-14.536,1,0.0424,0.965,0.0,0.225,0.0924,194.533,2020-01
18,https://api.spotify.com/v1/tracks/6SJRfCeLH05RPJPYC3HcmN,6SJRfCeLH05RPJPYC3HcmN,Jimmy,2020-01-24T07:51:01Z,Gold Foil,https://i.scdn.co/image/ab67616d0000b273cde7bbddd068f1f239272369,2019-07-05,Sunsulking,[],0.744,0.183,1,-15.107,0,0.0423,0.843,0.00556,0.109,0.256,137.807,2020-01
19,https://api.spotify.com/v1/tracks/3kkH1XIAqtsWrb3vXdAnym,3kkH1XIAqtsWrb3vXdAnym,Closer,2020-01-16T23:18:28Z,Closer,https://i.scdn.co/image/ab67616d0000b27305fc00368eb1bf98f45c7623,2019-03-21,12dust,[],0.353,0.0911,4,-16.381,0,0.0471,0.993,0.903,0.0685,0.0689,119.589,2020-01
0,https://api.spotify.com/v1/tracks/5zOetBDO9NONS4KnIBXtnx,5zOetBDO9NONS4KnIBXtnx,Someday,2020-01-16T22:55:26Z,Chapter I,https://i.scdn.co/image/ab67616d0000b2739ccf24c8707e377a7ef90be4,2019-11-15,City of the Sun,['american post-rock'],0.572,0.571,8,-10.067,0,0.0331,0.265,0.917,0.109,0.115,96.986,2020-01
1,https://api.spotify.com/v1/tracks/5CZmC1I3ZbyH2ToPwTciAy,5CZmC1I3ZbyH2ToPwTciAy,Stray,2020-01-08T18:10:01Z,Stray,https://i.scdn.co/image/ab67616d0000b273344d8ad3f7e761875baf436c,2019-02-22,Grace VanderWaal,"['pop', 'post-teen pop']",0.627,0.542,1,-7.204,0,0.0481,0.648,0.0,0.149,0.217,96.933,2020-01
2,https://api.spotify.com/v1/tracks/0j5QKkgh58UmjjONmDxYhE,0j5QKkgh58UmjjONmDxYhE,Miss You 2,2020-01-06T19:45:51Z,Miss You 2,https://i.scdn.co/image/ab67616d0000b2736c437307fb1844d28f25dadb,2020-01-03,"Gabrielle Aplin, Nina Nesbitt","['acoustic pop', 'alt z', 'electropop', 'indie cafe pop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",0.696,0.578,9,-6.24,1,0.0421,0.576,0.0,0.204,0.574,101.011,2020-01
3,https://api.spotify.com/v1/tracks/0Dp07EA5ybveKSUE27CuEd,0Dp07EA5ybveKSUE27CuEd,Turntable,2020-01-06T19:42:01Z,My Mother the Moon,https://i.scdn.co/image/ab67616d0000b273d9d5d7be01c26c848a77968a,2018-04-06,Dead Horses,"['milwaukee indie', 'new americana']",0.603,0.575,0,-10.325,1,0.0285,0.811,0.00183,0.12,0.673,95.116,2020-01
4,https://api.spotify.com/v1/tracks/2jajxGFKh6KFucB0pcNfsN,2jajxGFKh6KFucB0pcNfsN,Wonderful - Live版,2020-01-05T00:10:13Z,声音玩具&逃跑计划·专场,https://i.scdn.co/image/ab67616d0000b2738e75c39de92b5ccc5bdfe97d,2018-04-27,Escape Plan,"['chinese indie', 'chinese indie pop']",0.558,0.734,3,-6.368,1,0.0334,0.0224,1.54e-06,0.216,0.218,115.969,2020-01
5,https://api.spotify.com/v1/tracks/3mI8CEKN4jBiq41WHaOPOg,3mI8CEKN4jBiq41WHaOPOg,奇妙能力歌,2020-01-04T09:56:12Z,如也,https://i.scdn.co/image/ab67616d0000b2732ef2d5a049bad98c26350eb7,2015-02-02,陳粒,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter']",0.583,0.298,0,-10.511,1,0.0281,0.903,0.00157,0.0925,0.218,109.805,2020-01
